WMO_ID,Latitude,Longitude,Elevation,File
839710-99999,-29.994,-51.171,3.4,83971099999.csv
839810-99999,-31.391,-54.112,182.9,83981099999.csv
839850-99999,-31.718,-52.328,18,83985099999.csv
840710-99999,-0.141,-78.488,2812.7,84071099999.csv
841170-99999,-0.95,-80.683,14.6,84117099999.csv
841230-99999,-0.907,-78.616,2805.7,84123099999.csv
842030-99999,-2.157,-79.884,5.8,84203099999.csv
843700-99999,-3.553,-80.381,35.1,84370099999.csv
843770-99999,-3.785,-73.309,93.3,84377099999.csv
843900-99999,-4.577,-81.254,86,84390099999.csv
844010-99999,-5.206,-80.616,35.4,84401099999.csv
844250-99999,-5.894,-76.118,178.9,84425099999.csv
844350-99999,-6.033,-76.967,833,84435099999.csv
844520-99999,-6.787,-79.828,29.6,84452099999.csv
844550-99999,-6.509,-76.373,274.3,84455099999.csv
844720-99999,-7.139183,-78.4894,2676.44,84472099999.csv
845010-99999,-8.081,-79.109,32.3,84501099999.csv
845150-99999,-8.378,-74.574,156.4,84515099999.csv
845340-99999,-9.133,-75.95,665,84534099999.csv
845640-99999,-9.878811,-76.204797,1850.13,84564099999.csv
846280-99999,-12.022,-77.114,34.4,84628099999.csv
846580-99999,-12.614,-69.229,200.9,84658099999.csv
846730-99999,-13.155,-74.204,2717.9,84673099999.csv
846770-99999,-13.267,-70.667,634,84677099999.csv
846860-99999,-13.536,-71.939,3310.1,84686099999.csv
846880-99999,-13.706,-73.35,3444.2,84688099999.csv
846910-99999,-13.745,-76.22,11.9,84691099999.csv
847200-99999,-14.853953,-74.961542,566.92,84720099999.csv
847210-99999,-15.383,-75.167,60,84721099999.csv
847350-99999,-15.467,-70.158,3825.8,84735099999.csv
847520-99999,-16.341,-71.583,2561.8,84752099999.csv
847730-99999,-17.695036,-71.343964,21.94,84773099999.csv
847820-99999,-18.053,-70.276,468.8,84782099999.csv
850330-99999,-10.8166667,-65.35,130,85033099999.csv
850410-99999,-11.04,-68.783,271.9,85041099999.csv
850430-99999,-11.017,-66.117,135,85043099999.csv
851040-99999,-13.0666667,-64.6666667,140,85104099999.csv
851090-99999,-13.3,-64.7,140,85109099999.csv
851140-99999,-13.333,-64.15,141,85114099999.csv
851230-99999,-13.762,-65.435,143.9,85123099999.csv
851400-99999,-14.3,-67.367,280,85140099999.csv
851410-99999,-14.483,-67.483,202,85141099999.csv
851510-99999,-14.7333333,-68.4166667,1415,85151099999.csv
851520-99999,-14.8666667,-66.75,194,85152099999.csv
851530-99999,-14.9666667,-65.6333333,241,85153099999.csv
851540-99999,-14.819,-64.918,155.1,85154099999.csv
851750-99999,-15.7166667,-63.1,247,85175099999.csv
851950-99999,-16.2666667,-62.4666667,520,85195099999.csv
851960-99999,-16.25,-62.1,497,85196099999.csv
852010-99999,-16.513,-68.192,4061.5,85201099999.csv
852070-99999,-16.401,-61.045,450,85207099999.csv
852230-99999,-17.421,-66.177,2548.1,85223099999.csv
852300-99999,-17.5833333,-69.45,4057,85230099999.csv
852420-99999,-17.963,-67.076,3702.1,85242099999.csv
852440-99999,-17.645,-63.135,373.4,85244099999.csv
852450-99999,-17.812,-63.171,417.9,85245099999.csv
852470-99999,-17.8333333,-60.75,284,85247099999.csv
852640-99999,-18.4666666,-64.1,1998,85264099999.csv
852680-99999,-18.317,-59.75,284,85268099999.csv
852830-99999,-19.007,-65.289,2903.8,85283099999.csv
852890-99999,-18.975281,-57.820586,133.8,85289099999.csv
852930-99999,-19.543,-65.724,3935.9,85293099999.csv
853120-99999,-19.7833333,-63.9166666,992,85312099999.csv
853150-99999,-20.05,-63.567,792,85315099999.csv
853450-99999,-21.255,-63.406,398.1,85345099999.csv
853640-99999,-21.556,-64.701,1854.4,85364099999.csv
853650-99999,-21.961,-63.652,645,85365099999.csv
853940-99999,-22.7666666,-64.3166666,381,85394099999.csv
854060-99999,-18.349,-70.339,50.9,85406099999.csv
854180-99999,-20.535,-70.181,47.2,85418099999.csv
854320-99999,-22.5,-68.9,2320,85432099999.csv
854420-99999,-23.444,-70.445,138.7,85442099999.csv
854590-99999,-40.611,-73.061,57,85459099999.csv
854595-99999,-27.261,-70.779,204.2,85459599999.csv
854670-99999,-27.25,-70.77,204,85467099999.csv
854690-99999,-27.165,-109.422,69.2,85469099999.csv
854700-99999,-27.296,-70.414,298,85470099999.csv
854860-99999,-28.596,-70.756,525.8,85486099999.csv
854880-99999,-29.916,-71.2,146.6,85488099999.csv
855580-99999,-33.0333333,-71.6333333,41,85558099999.csv
855740-99999,-33.393,-70.786,474,85574099999.csv
855770-99999,-33.433,-70.683,520,85577099999.csv
855790-99999,-33.493456,-70.697639,524,85579099999.csv
855850-99999,-33.633,-78.833,29,85585099999.csv
855860-99999,-33.65,-71.617,75,85586099999.csv
856290-99999,-34.967,-71.217,242,85629099999.csv
856720-99999,-36.582497,-72.031367,150.87,85672099999.csv
856820-99999,-36.773,-73.063,7.9,85682099999.csv
857430-99999,-38.767,-72.637,92.7,85743099999.csv
857660-99999,-39.65,-73.086,18,85766099999.csv
857820-99999,-40.6,-73.05,58,85782099999.csv
857990-99999,-41.439,-73.094,89.6,85799099999.csv
858300-99999,-42.9166666,-72.7,4,85830099999.csv
858740-99999,-45.916,-71.689,524.9,85874099999.csv
859210-99999,-51.671,-72.528,66.1,85921099999.csv
859211-99999,-22.498,-68.904,2299.1,85921199999.csv
859340-99999,-53.003,-70.855,42.4,85934099999.csv
860110-99999,-19.533,-59.367,150,86011099999.csv
860330-99999,-20.2287,-58.1691,96,86033099999.csv
860650-99999,-22.55,-61.55,220,86065099999.csv
860680-99999,-22.045,-60.622,168.6,86068099999.csv
860860-99999,-22.2833333,-57.9333333,87,86086099999.csv
860970-99999,-23.633,-55.833,563,86097099999.csv
861280-99999,-23.5,-58.783,99,86128099999.csv
861340-99999,-23.442,-57.427,77.1,86134099999.csv
861700-99999,-24.75,-58.833,86,86170099999.csv
861850-99999,-24.067,-57.083,80,86185099999.csv
861920-99999,-24.667,-56.433,192,86192099999.csv
862100-99999,-24.0333333,-54.35,265,86210099999.csv
862180-99999,-25.24,-57.519,89,86218099999.csv
862183-99999,-25.45,-54.833,264,86218399999.csv
862330-99999,-25.767,-56.433,161,86233099999.csv
862340-99999,-25.4666666,-56.4,163,86234099999.csv
862480-99999,-25.5333333,-54.6,196,86248099999.csv
862550-99999,-26.85,-58.317,56,86255099999.csv
862600-99999,-26.667,-57.15,126,86260099999.csv
862680-99999,-26.1833333,-56.3666666,140,86268099999.csv
862850-99999,-26.833,-55.333,263,86285099999.csv
862970-99999,-27.317,-55.833,91,86297099999.csv
863150-99999,-30.267,-57.583,53,86315099999.csv
863300-99999,-30.401,-56.508,128,86330099999.csv
863500-99999,-30.975,-55.476,223,86350099999.csv
863600-99999,-31.433,-57.983,57,86360099999.csv
863700-99999,-31.749,-55.926,138,86370099999.csv
864300-99999,-32.365,-58.061,55,86430099999.csv
864400-99999,-32.338,-54.217,114,86440099999.csv
864500-99999,-32.6833333,-57.6333333,80,86450099999.csv
864600-99999,-32.8,-56.517,75,86460099999.csv
864900-99999,-33.25,-58.067,22,86490099999.csv
865000-99999,-33.217,-54.383,46,86500099999.csv
865300-99999,-33.359,-56.499,93,86530099999.csv
865450-99999,-34.083,-56.233,68,86545099999.csv
865600-99999,-34.456,-57.771,21,86560099999.csv
865650-99999,-34.483,-54.3,18,86565099999.csv
865750-99999,-34.789,-56.265,53,86575099999.csv
865800-99999,-34.838,-56.031,32,86580099999.csv
865823-99999,-34.855,-55.094,29,86582399999.csv
865850-99999,-34.85,-56.2,16,86585099999.csv
865860-99999,-34.867,-55.1,35,86586099999.csv
870070-99999,-22.150556,-65.5775,3478.98,87007099999.csv
870160-99999,-23.153,-64.329,356,87016099999.csv
870220-99999,-22.62,-63.794,449,87022099999.csv
870221-99999,-29.210278,-59.68,49.07,87022199999.csv
870460-99999,-24.393,-65.098,920.2,87046099999.csv
870470-99999,-24.856,-65.486,1246,87047099999.csv
870780-99999,-24.721,-60.549,129.8,87078099999.csv
870970-99999,-25.737,-54.473,279.2,87097099999.csv
871200-99999,-26.833,-65.2,422,87120099999.csv
871210-99999,-26.841,-65.105,455.7,87121099999.csv
871290-99999,-27.766,-64.31,199.9,87129099999.csv
871480-99999,-26.7333333,-60.4833333,91,87148099999.csv
871490-99999,-26.757,-60.493,93.6,87149099999.csv
871550-99999,-27.45,-59.056,52.7,87155099999.csv
871620-99999,-26.213,-58.228,59.1,87162099999.csv
871660-99999,-27.446,-58.762,61.9,87166099999.csv
871780-99999,-27.386,-55.971,131.1,87178099999.csv
872170-99999,-29.382,-66.796,437.7,87217099999.csv
872220-99999,-28.596,-65.752,463.9,87222099999.csv
872440-99999,-29.9,-63.683,341,87244099999.csv
872570-99999,-29.883,-61.95,88,87257099999.csv
872700-99999,-29.183,-59.7,48,87270099999.csv
872860-99999,-29.771,-57.979,70.1,87286099999.csv
872890-99999,-29.689,-57.152,70.1,87289099999.csv
873110-99999,-31.571,-68.418,597.1,87311099999.csv
873200-99999,-30.367,-66.283,467,87320099999.csv
873280-99999,-31.945,-65.146,583.7,87328099999.csv
873290-99999,-32.384669,-65.186522,616,87329099999.csv
873440-99999,-31.324,-64.208,488.9,87344099999.csv
873490-99999,-31.667,-63.883,338,87349099999.csv
873710-99999,-31.712,-60.812,17.1,87371099999.csv
873740-99999,-31.795,-60.48,74.1,87374099999.csv
873930-99999,-30.272,-57.64,53,87393099999.csv
873950-99999,-31.297,-57.997,34.1,87395099999.csv
874160-99999,-33.083,-68.417,653,87416099999.csv
874180-99999,-32.832,-68.793,704.1,87418099999.csv
874360-99999,-33.273,-66.356,709.9,87436099999.csv
874480-99999,-33.73,-65.387,484.9,87448099999.csv
874530-99999,-33.085,-64.261,420.9,87453099999.csv
874670-99999,-32.684,-62.158,110,87467099999.csv
874800-99999,-32.904,-60.785,25.9,87480099999.csv
874970-99999,-33.01,-58.613,22.9,87497099999.csv
875060-99999,-35.494,-69.574,1430.1,87506099999.csv
875090-99999,-34.588,-68.403,752.9,87509099999.csv
875320-99999,-35.696,-63.758,139.9,87532099999.csv
875340-99999,-34.135,-63.362,136.9,87534099999.csv
875440-99999,-35.845,-61.858,85,87544099999.csv
875480-99999,-34.546,-60.931,79.9,87548099999.csv
875530-99999,-34.453,-58.59,3,87553099999.csv
875680-99999,-34.501,-58.604,5,87568099999.csv
875710-99999,-34.609939,-58.612592,17.98,87571099999.csv
875760-99999,-34.822,-58.536,20.4,87576099999.csv
875820-99999,-34.559,-58.416,5.5,87582099999.csv
875850-99999,-34.583,-58.483,25,87585099999.csv
875930-99999,-34.972,-57.895,21.9,87593099999.csv
875960-99999,-35.367,-57.283,16,87596099999.csv
876230-99999,-36.588,-64.276,192,87623099999.csv
876400-99999,-36.2,-61.067,94,87640099999.csv
876410-99999,-36.833,-59.883,146,87641099999.csv
876450-99999,-37.237,-59.228,175,87645099999.csv
876480-99999,-36.35,-57.733,9,87648099999.csv
876880-99999,-38.387,-60.33,121.9,87688099999.csv
876920-99999,-37.934,-57.573,21.6,87692099999.csv
877150-99999,-38.949,-68.156,272.8,87715099999.csv
877500-99999,-38.725,-62.169,75,87750099999.csv
877610-99999,-40.075383,-71.137294,783.03,87761099999.csv
877650-99999,-41.151,-71.158,846.1,87765099999.csv
877740-99999,-41.25,-68.7333333,888,87774099999.csv
877840-99999,-40.783,-65.1,20,87784099999.csv
877895-99999,-42.759161,-65.102725,129.84,87789599999.csv
877910-99999,-40.869,-63,6.1,87791099999.csv
878030-99999,-42.908,-71.139,798.9,87803099999.csv
878280-99999,-43.211,-65.27,43,87828099999.csv
878520-99999,-46.5166667,-71.0166667,429,87852099999.csv
878600-99999,-45.785,-67.466,57.9,87860099999.csv
878960-99999,-47.735292,-65.904097,81.07,87896099999.csv
879035-99999,-50.280322,-72.053103,203.91,87903599999.csv
879040-99999,-50.267,-72.05,199,87904099999.csv
879090-99999,-49.307,-67.803,57.9,87909099999.csv
879250-99999,-51.609,-69.313,18.6,87925099999.csv
879340-99999,-53.778,-67.749,19.8,87934099999.csv
879380-99999,-54.843,-68.296,21.6,87938099999.csv
888780-99999,-51.317,-59.6,16,88878099999.csv
888830-99999,-51.9,-60.917,17,88883099999.csv
888890-99999,-51.823,-58.447,74.4,88889099999.csv
888970-99999,-52.433,-59.083,15,88897099999.csv
889000-99999,-54,-38.05,2,88900099999.csv
889030-99999,-54.283,-36.5,3,88903099999.csv
889630-99999,-63.4,-56.983,24,88963099999.csv
889680-99999,-60.733,-44.733,8,88968099999.csv
889860-99999,-59.45,-27.3166666,268,88986099999.csv
890020-99999,-70.667,-8.25,50,89002099999.csv
890040-99999,-71.7,-2.8,817,89004099999.csv
890090-90001,-90,0,,89009090001.csv
890140-99999,-73.05,-13.3833333,497,89014099999.csv
890200-99999,-75.58,-26.17,10,89020099999.csv
890220-99999,-75.61,-26.272,30,89022099999.csv
890340-99999,-77.867,-34.617,256,89034099999.csv
890500-99999,-62.1833333,-58.8833333,14,89050099999.csv
890530-99999,-62.233,-58.633,11,89053099999.csv
890540-99999,-62.1833333,-58.85,17,89054099999.csv
890550-99999,-64.233,-56.717,208,89055099999.csv
890560-99999,-62.183,-58.983,48,89056099999.csv
890570-99999,-62.5,-59.683,5,89057099999.csv
890580-99999,-62.2166666,-58.9666666,10,89058099999.csv
890590-99999,-63.317,-56.683,10,89059099999.csv
890610-89061,-64.766667,-64.083333,7.9,89061089061.csv
890620-99999,-67.5666666,-68.1166666,33,89062099999.csv
890630-99999,-65.25,-64.267,11,89063099999.csv
890640-99999,-62.6666666,-60.3833333,12,89064099999.csv
890650-99999,-71.3166666,-68.2833333,69,89065099999.csv
890660-99999,-68.117,-67.133,7,89066099999.csv
891080-99999,-89,-1.017,2755,89108099999.csv
892080-99999,-90,0,2835,89208099999.csv
892510-99999,-62.2166666,-58.75,11,89251099999.csv
892570-99999,-75.867,-59.15,40,89257099999.csv
892610-99999,-64.0666666,-61.6166666,17,89261099999.csv
892620-99999,-67.017,-61.467,45,89262099999.csv
892660-99999,-72.2,-60.167,115,89266099999.csv
892690-99999,-64.7833333,-64.0666666,8,89269099999.csv
892720-99999,-74.8,-71.483,1589,89272099999.csv
893140-99999,-84.6,-115.817,1463,89314099999.csv
893240-99999,-80,-119.4,1530,89324099999.csv
893270-99999,-73.2,-127.05,230,89327099999.csv
893320-99999,-82.617,-137.083,549,89332099999.csv
893450-99999,-81.65,-148.783,620,89345099999.csv
893760-99999,-79.983,-178.6,55,89376099999.csv
893770-99999,-82.517,-174.45,55,89377099999.csv
895040-99999,-72.017,2.533,1277,89504099999.csv
895120-99999,-70.7666666,11.8333333,119,89512099999.csv
895140-99999,-70.7666666,11.75,-999.9,89514099999.csv
895280-99999,-82.7666666,28.5833333,2912,89528099999.csv
895320-99999,-69,39.583,21,89532099999.csv
895640-99999,-67.6,62.867,16,89564099999.csv
895680-99999,-76.05,65.0166666,2342,89568099999.csv
895710-99999,-68.583,77.967,23,89571099999.csv
895740-99999,-69.3833333,76.3833333,64,89574099999.csv
895760-99999,-70.8333333,77.0666666,1850,89576099999.csv
895770-99999,-80.37,77.37,4084,89577099999.csv
895780-99999,-76.42,77.02,2830,89578099999.csv
895860-99999,-69.1166666,85.9833333,2078,89586099999.csv
895920-99999,-66.55,93.0166666,40,89592099999.csv
896060-99999,-78.45,106.8666666,3488,89606099999.csv
896100-99999,-65.85,113.0666666,90,89610099999.csv
896110-99999,-66.283,110.533,42,89611099999.csv
896140-99999,-66.7,111.5,727,89614099999.csv
896200-99999,-66.733,114.499,910,89620099999.csv
896250-99999,-75.1,123.4,3233,89625099999.csv
896420-99999,-66.667,140.017,43,89642099999.csv
896480-99999,-75.5333333,145.8666666,2509,89648099999.csv
896590-99999,-73.633,160.65,1924,89659099999.csv
896610-99999,-73.517,169.75,568,89661099999.csv
896620-99999,-74.7,164.1,92,89662099999.csv
896640-87601,-77.88333,166.73333,24.1,89664087601.csv
896640-99999,-77.85,166.667,24,89664099999.csv
896660-99999,-76.717,162.967,150,89666099999.csv
896670-99999,-77.95,166.5,10,89667099999.csv
896680-00414,-77.95,166.517,5.2,89668000414.csv
896690-99999,-77.85395,166.468761,0.3,89669099999.csv
896740-99999,-77.867358,167.056572,20.72,89674099999.csv
897340-99999,-77.3166666,39.7,3810,89734099999.csv
897440-99999,-74.017,43.05,3353,89744099999.csv
897570-99999,-73.8333333,55.6666666,2741,89757099999.csv
897580-99999,-71.3,59.2166666,2620,89758099999.csv
897670-99999,-70.9,69.867,84,89767099999.csv
897680-99999,-78.55,166.65,920,89768099999.csv
897690-99999,-78.467,168.383,50,89769099999.csv
897990-99999,-89,89.667,2935,89799099999.csv
898030-99999,-68.5,102.1833333,2123,89803099999.csv
898070-99999,-66.55,107.75,42,89807099999.csv
898090-99999,-66.2833333,110.7666666,375,89809099999.csv
898110-99999,-66.733,112.833,1368,89811099999.csv
898120-99999,-68.4,112.2166666,1622,89812099999.csv
898150-99999,-66.5833333,110.7,63,89815099999.csv
898280-99999,-75.117,123.367,3250,89828099999.csv
898340-99999,-67.4,138.733,1560,89834099999.csv
898640-99999,-74.95,163.683,80,89864099999.csv
898660-99999,-77.433,163.75,84,89866099999.csv
898680-99999,-79.9,169.983,60,89868099999.csv
898690-99999,-79.95,165.117,75,89869099999.csv
898720-99999,-77.9,170.817,45,89872099999.csv
898730-99999,-83.133,174.167,60,89873099999.csv
898790-99999,-71.883,171.2,30,89879099999.csv
910660-22701,28.2,-177.383,5.5,91066022701.csv
911580-99999,22.2166666,-159.45,98,91158099999.csv
911620-22501,22.034,-159.783,4.7,91162022501.csv
911650-22536,21.98,-159.339,31.9,91165022536.csv
911700-22508,21.487,-158.028,257.9,91170022508.csv
911760-22519,21.45,-157.768,7.3,91176022519.csv
911780-22551,21.30555,-158.06582,3.1,91178022551.csv
911820-22521,21.324,-157.939,1.9,91182022521.csv
911860-22534,21.15448,-157.09612,134.2,91186022534.csv
911860-99999,21.15,-157.1,137,91186099999.csv
911900-22516,20.889,-156.435,14,91190022516.csv
911904-22552,20.963,-156.675,73.2,91190422552.csv
911905-22524,20.79,-156.949,396.2,91190522524.csv
911905-99999,20.783,-156.95,399,91190599999.csv
911975-21510,19.73782,-156.04795,11.3,91197521510.csv
911975-99999,19.733,-156.033,14,91197599999.csv
911977-21508,19.76,-155.554,1798.3,91197721508.csv
911977-99999,19.75,-155.55,1887,91197799999.csv
912120-41415,13.483,144.8,77.4,91212041415.csv
912180-41414,13.58333,144.91667,186.5,91218041414.csv
912180-99999,13.567,144.917,162,91218099999.csv
912210-41419,14.172,145.243,179.2,91221041419.csv
912310-41420,14.999,145.621,82.6,91231041420.csv
912320-41408,15.117,145.733,4,91232041408.csv
912320-41418,15.117,145.717,65.5,91232041418.csv
912333-41420,14.999,145.621,82.6,91233341420.csv
912450-41606,19.283,166.65,3.7,91245041606.csv
912460-41606,19.28333,166.65,7,91246041606.csv
912500-99999,11.35,162.35,5,91250099999.csv
912580-99999,11.2333333,169.85,2,91258099999.csv
912750-21603,16.733,-169.533,3.1,91275021603.csv
912850-21504,19.719,-155.049,8.8,91285021504.csv
913340-40505,7.467,151.85,1.5,91334040505.csv
913480-99999,6.985,158.209,3,91348099999.csv
913481-99999,6.9666667,158.2166667,39,91348199999.csv
913500-99999,6.6666667,159.7833333,2,91350099999.csv
913560-00493,5.354,162.953,2.1,91356000493.csv
913660-40604,8.733,167.733,2.1,91366040604.csv
913691-99999,7.083,171.133,4,91369199999.csv
913750-99999,7.1166666,171.35,0,91375099999.csv
913760-00492,7.06472,171.27194,1.8,91376000492.csv
914080-40309,7.333,134.483,33.2,91408040309.csv
914080-40310,7.36722,134.54417,53.6,91408040310.csv
914081-99999,7.33,134.483,30,91408199999.csv
914130-40308,9.483,138.083,13.4,91413040308.csv
914900-99999,1.986161,-157.349778,1.52,91490099999.csv
915020-99999,-6.7,156.3833333,3,91502099999.csv
915030-99999,-8.328,157.263,3,91503099999.csv
915070-99999,-8.783,160.733,11,91507099999.csv
915170-99999,-9.417,159.967,56,91517099999.csv
915190-99999,-9.43,159.97,0,91519099999.csv
915200-99999,-9.428,160.055,8.5,91520099999.csv
